date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:03:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:19%20GMT	https://lmpixels.com/wp/aveo/?p=100	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/index3f5a.html	(from https://lmpixels.com/wp/aveo/one-framework-every-device/)
16:03:21	5689/5689	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Sep%202021%2009:03:20%20GMT	https://lmpixels.com/wp/aveo/wp-json/wp/v2/posts/94	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/wp/v2/posts/94.json	(from https://lmpixels.com/wp/aveo/designed-for-everyone-everywhere/)
16:03:21	16118/16118	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2009:03:20%20GMT	https://lmpixels.com/wp/aveo/tag/php5/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/tag/php5/index.html	(from https://lmpixels.com/wp/aveo/one-framework-every-device/)
16:03:21	18034/18034	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2009:03:20%20GMT	https://lmpixels.com/wp/aveo/tag/php7/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/tag/php7/index.html	(from https://lmpixels.com/wp/aveo/one-framework-every-device/)
16:03:21	2446/2446	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Sep%202021%2009:03:20%20GMT	https://lmpixels.com/wp/aveo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Faveo%2Fdesigned-for-everyone-everywhere%2F	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/oembed/1.0/embeda6ef.json	(from https://lmpixels.com/wp/aveo/designed-for-everyone-everywhere/)
16:03:21	829/829	---MCZ	200	added ('OK')	application/rss+xml	etag:%22fe34d56da5a1d6c695fa9778d413af5f%22	https://lmpixels.com/wp/aveo/designed-for-everyone-everywhere/feed/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/designed-for-everyone-everywhere/feed/index.html	(from https://lmpixels.com/wp/aveo/designed-for-everyone-everywhere/)
16:03:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:21%20GMT	https://lmpixels.com/wp/aveo/?p=94	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/index65d2.html	(from https://lmpixels.com/wp/aveo/designed-for-everyone-everywhere/)
16:03:22	2554/2554	---MCZ	200	added ('OK')	text/xml	date:Tue,%2007%20Sep%202021%2009:03:21%20GMT	https://lmpixels.com/wp/aveo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Faveo%2Fdesigned-for-everyone-everywhere%2F&format=xml	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/oembed/1.0/embedf83e	(from https://lmpixels.com/wp/aveo/designed-for-everyone-everywhere/)
16:03:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:21%20GMT	http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=EBE9ADA58248956F297F9A4510DC26CC	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/indexb61f.html	(from https://lmpixels.com/wp/aveo/designed-for-everyone-everywhere/)
16:03:23	634/634	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Sep%202021%2009:03:21%20GMT	https://lmpixels.com/wp/aveo/wp-json/wp/v2/categories/6	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/wp/v2/categories/6.json	(from https://lmpixels.com/wp/aveo/category/ui-design/)
16:03:24	19962/19962	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2009:03:22%20GMT	https://lmpixels.com/wp/aveo/tag/design/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/tag/design/index.html	(from https://lmpixels.com/wp/aveo/designed-for-everyone-everywhere/)
16:03:24	18004/18004	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2009:03:22%20GMT	https://lmpixels.com/wp/aveo/tag/ui/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/tag/ui/index.html	(from https://lmpixels.com/wp/aveo/designed-for-everyone-everywhere/)
16:03:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:23%20GMT	http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=2064F19398B9033777D64A18BDCC4A79	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/index2585.html	(from https://lmpixels.com/wp/aveo/category/ui-design/)
16:03:24	18060/18060	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2009:03:22%20GMT	https://lmpixels.com/wp/aveo/tag/ux/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/tag/ux/index.html	(from https://lmpixels.com/wp/aveo/designed-for-everyone-everywhere/)
16:03:24	15686/15686	---MCZ	200	added ('OK')	application/rss+xml	etag:%22cacad90bef5f0a996f99f22b734e3da4%22	https://lmpixels.com/wp/aveo/category/ui-design/feed/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/category/ui-design/feed/index.html	(from https://lmpixels.com/wp/aveo/category/ui-design/)
16:03:25	5524/5524	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Sep%202021%2009:03:24%20GMT	https://lmpixels.com/wp/aveo/wp-json/wp/v2/posts/88	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/wp/v2/posts/88.json	(from https://lmpixels.com/wp/aveo/an-introduction-to-postcss/)
16:03:25	810/810	---MCZ	200	added ('OK')	application/rss+xml	etag:%229cc084950ad4dac9b3cbdbac924df94f%22	https://lmpixels.com/wp/aveo/an-introduction-to-postcss/feed/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/an-introduction-to-postcss/feed/index.html	(from https://lmpixels.com/wp/aveo/an-introduction-to-postcss/)
16:03:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:25%20GMT	https://lmpixels.com/wp/aveo/?p=88	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/index8ed7.html	(from https://lmpixels.com/wp/aveo/an-introduction-to-postcss/)
16:03:26	2413/2413	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Sep%202021%2009:03:25%20GMT	https://lmpixels.com/wp/aveo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Faveo%2Fan-introduction-to-postcss%2F	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/oembed/1.0/embed76d8.json	(from https://lmpixels.com/wp/aveo/an-introduction-to-postcss/)
16:03:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:25%20GMT	http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=2EFFDC87C5B7363261B33E53C11B0062	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/index7a78.html	(from https://lmpixels.com/wp/aveo/an-introduction-to-postcss/)
16:03:26	2521/2521	---MCZ	200	added ('OK')	text/xml	date:Tue,%2007%20Sep%202021%2009:03:25%20GMT	https://lmpixels.com/wp/aveo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Faveo%2Fan-introduction-to-postcss%2F&format=xml	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/oembed/1.0/embed4a50	(from https://lmpixels.com/wp/aveo/an-introduction-to-postcss/)
16:03:27	619/619	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Sep%202021%2009:03:26%20GMT	https://lmpixels.com/wp/aveo/wp-json/wp/v2/categories/14	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/wp/v2/categories/14.json	(from https://lmpixels.com/wp/aveo/category/css/)
16:03:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:27%20GMT	http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=5C69EE363DC46D50726784200D0639C5	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/index3418.html	(from https://lmpixels.com/wp/aveo/category/css/)
16:03:28	16098/16098	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2009:03:26%20GMT	https://lmpixels.com/wp/aveo/tag/envato/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/tag/envato/index.html	(from https://lmpixels.com/wp/aveo/an-introduction-to-postcss/)
16:03:28	18030/18030	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2009:03:26%20GMT	https://lmpixels.com/wp/aveo/tag/wordpress/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/tag/wordpress/index.html	(from https://lmpixels.com/wp/aveo/an-introduction-to-postcss/)
16:03:28	9647/9647	---MCZ	200	added ('OK')	application/rss+xml	etag:%22cacad90bef5f0a996f99f22b734e3da4%22	https://lmpixels.com/wp/aveo/category/css/feed/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/category/css/feed/index.html	(from https://lmpixels.com/wp/aveo/category/css/)
16:03:28	4543/4543	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Sep%202021%2009:03:28%20GMT	https://lmpixels.com/wp/aveo/wp-json/wp/v2/posts/85	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/wp/v2/posts/85.json	(from https://lmpixels.com/wp/aveo/original-and-innovative-web-layouts/)
16:03:28	837/837	---MCZ	200	added ('OK')	application/rss+xml	etag:%229789ffcfdfad788aa961703c1587d79a%22	https://lmpixels.com/wp/aveo/original-and-innovative-web-layouts/feed/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/original-and-innovative-web-layouts/feed/index.html	(from https://lmpixels.com/wp/aveo/original-and-innovative-web-layouts/)
16:03:29	2458/2458	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Sep%202021%2009:03:28%20GMT	https://lmpixels.com/wp/aveo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Faveo%2Foriginal-and-innovative-web-layouts%2F	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/oembed/1.0/embed732b.json	(from https://lmpixels.com/wp/aveo/original-and-innovative-web-layouts/)
16:03:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:28%20GMT	https://lmpixels.com/wp/aveo/?p=85	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/index648c.html	(from https://lmpixels.com/wp/aveo/original-and-innovative-web-layouts/)
16:03:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:29%20GMT	http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=7EF593BE36D46540402764C75D90B1F0	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/index12b6.html	(from https://lmpixels.com/wp/aveo/original-and-innovative-web-layouts/)
16:03:29	2566/2566	---MCZ	200	added ('OK')	text/xml	date:Tue,%2007%20Sep%202021%2009:03:29%20GMT	https://lmpixels.com/wp/aveo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Faveo%2Foriginal-and-innovative-web-layouts%2F&format=xml	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/oembed/1.0/embed2073	(from https://lmpixels.com/wp/aveo/original-and-innovative-web-layouts/)
16:03:30	5246/5246	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Sep%202021%2009:03:29%20GMT	https://lmpixels.com/wp/aveo/wp-json/wp/v2/posts/79	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/wp/v2/posts/79.json	(from https://lmpixels.com/wp/aveo/creative-and-innovative-navigation-designs/)
16:03:30	16180/16180	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2009:03:29%20GMT	https://lmpixels.com/wp/aveo/tag/themeforest/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/tag/themeforest/index.html	(from https://lmpixels.com/wp/aveo/original-and-innovative-web-layouts/)
16:03:30	858/858	---MCZ	200	added ('OK')	application/rss+xml	etag:%2246e1f61b5df8496b4d4217f1927ee3bf%22	https://lmpixels.com/wp/aveo/creative-and-innovative-navigation-designs/feed/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/creative-and-innovative-navigation-designs/feed/index.html	(from https://lmpixels.com/wp/aveo/creative-and-innovative-navigation-designs/)
16:03:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:30%20GMT	https://lmpixels.com/wp/aveo/?p=79	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/index6ffe.html	(from https://lmpixels.com/wp/aveo/creative-and-innovative-navigation-designs/)
16:03:30	2493/2493	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Sep%202021%2009:03:30%20GMT	https://lmpixels.com/wp/aveo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Faveo%2Fcreative-and-innovative-navigation-designs%2F	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/oembed/1.0/embed6dac.json	(from https://lmpixels.com/wp/aveo/creative-and-innovative-navigation-designs/)
16:03:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:30%20GMT	http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=6191575AF717538358AD79CE128B3EF9	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/indexb881.html	(from https://lmpixels.com/wp/aveo/creative-and-innovative-navigation-designs/)
16:03:31	2601/2601	---MCZ	200	added ('OK')	text/xml	date:Tue,%2007%20Sep%202021%2009:03:30%20GMT	https://lmpixels.com/wp/aveo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Faveo%2Fcreative-and-innovative-navigation-designs%2F&format=xml	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/oembed/1.0/embed6b90	(from https://lmpixels.com/wp/aveo/creative-and-innovative-navigation-designs/)
16:03:32	6321/6321	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Sep%202021%2009:03:31%20GMT	https://lmpixels.com/wp/aveo/wp-json/wp/v2/posts/106	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/wp/v2/posts/106.json	(from https://lmpixels.com/wp/aveo/front-end-challenge-accepted-css-3d-cube/)
16:03:32	853/853	---MCZ	200	added ('OK')	application/rss+xml	etag:%22602649dc7e8018a91fc596ba514edf66%22	https://lmpixels.com/wp/aveo/front-end-challenge-accepted-css-3d-cube/feed/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/front-end-challenge-accepted-css-3d-cube/feed/index.html	(from https://lmpixels.com/wp/aveo/front-end-challenge-accepted-css-3d-cube/)
16:03:32	2486/2486	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Sep%202021%2009:03:31%20GMT	https://lmpixels.com/wp/aveo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Faveo%2Ffront-end-challenge-accepted-css-3d-cube%2F	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/oembed/1.0/embed587f.json	(from https://lmpixels.com/wp/aveo/front-end-challenge-accepted-css-3d-cube/)
16:03:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:32%20GMT	https://lmpixels.com/wp/aveo/?p=106	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/index153d.html	(from https://lmpixels.com/wp/aveo/front-end-challenge-accepted-css-3d-cube/)
16:03:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:32%20GMT	http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=B816A0B97022AAD9C2FD22F1A0252CDC	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/index0cd6.html	(from https://lmpixels.com/wp/aveo/front-end-challenge-accepted-css-3d-cube/)
16:03:33	2594/2594	---MCZ	200	added ('OK')	text/xml	date:Tue,%2007%20Sep%202021%2009:03:32%20GMT	https://lmpixels.com/wp/aveo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Faveo%2Ffront-end-challenge-accepted-css-3d-cube%2F&format=xml	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/oembed/1.0/embede570	(from https://lmpixels.com/wp/aveo/front-end-challenge-accepted-css-3d-cube/)
16:03:34	5396/5396	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Sep%202021%2009:03:33%20GMT	https://lmpixels.com/wp/aveo/wp-json/wp/v2/posts/109	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/wp/v2/posts/109.json	(from https://lmpixels.com/wp/aveo/navigation-for-mega-sites/)
16:03:34	16126/16126	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2009:03:33%20GMT	https://lmpixels.com/wp/aveo/tag/3d/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/tag/3d/index.html	(from https://lmpixels.com/wp/aveo/front-end-challenge-accepted-css-3d-cube/)
16:03:34	16181/16181	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2009:03:33%20GMT	https://lmpixels.com/wp/aveo/tag/animation/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/tag/animation/index.html	(from https://lmpixels.com/wp/aveo/front-end-challenge-accepted-css-3d-cube/)
16:03:34	16151/16151	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2009:03:33%20GMT	https://lmpixels.com/wp/aveo/tag/css/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/tag/css/index.html	(from https://lmpixels.com/wp/aveo/front-end-challenge-accepted-css-3d-cube/)
16:03:35	16181/16181	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2009:03:34%20GMT	https://lmpixels.com/wp/aveo/tag/front-end/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/tag/front-end/index.html	(from https://lmpixels.com/wp/aveo/front-end-challenge-accepted-css-3d-cube/)
16:03:35	2408/2408	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Sep%202021%2009:03:34%20GMT	https://lmpixels.com/wp/aveo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Faveo%2Fnavigation-for-mega-sites%2F	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/oembed/1.0/embed2913.json	(from https://lmpixels.com/wp/aveo/navigation-for-mega-sites/)
16:03:35	807/807	---MCZ	200	added ('OK')	application/rss+xml	etag:%2288c15ec3afdb0e7ee9055c2f355a08f5%22	https://lmpixels.com/wp/aveo/navigation-for-mega-sites/feed/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/navigation-for-mega-sites/feed/index.html	(from https://lmpixels.com/wp/aveo/navigation-for-mega-sites/)
16:03:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:35%20GMT	https://lmpixels.com/wp/aveo/?p=109	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/indexe887.html	(from https://lmpixels.com/wp/aveo/navigation-for-mega-sites/)
16:03:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:35%20GMT	http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=9D94357A6D9BC90B66762406571AFE3A	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/index73b3.html	(from https://lmpixels.com/wp/aveo/navigation-for-mega-sites/)
16:03:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:35%20GMT	http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=3C58F3301D16B82F9A845139251ED135	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/indexd7e4.html	(from https://lmpixels.com/wp/aveo/blog/)
16:03:36	2516/2516	---MCZ	200	added ('OK')	text/xml	date:Tue,%2007%20Sep%202021%2009:03:35%20GMT	https://lmpixels.com/wp/aveo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Faveo%2Fnavigation-for-mega-sites%2F&format=xml	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/oembed/1.0/embedc8d3	(from https://lmpixels.com/wp/aveo/navigation-for-mega-sites/)
16:03:39	16034/16034	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2009:03:36%20GMT	https://lmpixels.com/wp/aveo/tag/menu/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/tag/menu/index.html	(from https://lmpixels.com/wp/aveo/navigation-for-mega-sites/)
16:03:40	1377/1377	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Sep%202021%2009:03:39%20GMT	https://lmpixels.com/wp/aveo/wp-json/wp/v2/fw-portfolio/76	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/wp/v2/fw-portfolio/76.json	(from https://lmpixels.com/wp/aveo/project/illustration-project-3/)
16:03:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:39%20GMT	https://lmpixels.com/wp/aveo/?wordfence_lh=1%26hid=80BD832818E580C8A84B71B022088440	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/index36c6.html	(from http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=80BD832818E580C8A84B71B022088440)
16:03:40	0/0	---M--	200	added ('OK')	text/javascript	date:Tue,%2007%20Sep%202021%2009:03:39%20GMT	https://lmpixels.com/wp/aveo/?wordfence_lh=1%26hid%3D1BB66005256FDD86DB1C0C05773B9129	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/index2148.html	(from https://lmpixels.com/wp/aveo/?wordfence_lh=1%26hid=1BB66005256FDD86DB1C0C05773B9129)
16:03:40	2396/2396	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Sep%202021%2009:03:39%20GMT	https://lmpixels.com/wp/aveo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Faveo%2Fproject%2Fillustration-project-3%2F	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/oembed/1.0/embedaeba.json	(from https://lmpixels.com/wp/aveo/project/illustration-project-3/)
16:03:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:40%20GMT	https://lmpixels.com/wp/aveo/?p=76	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/index04cd.html	(from https://lmpixels.com/wp/aveo/project/illustration-project-3/)
16:03:41	2502/2502	---MCZ	200	added ('OK')	text/xml	date:Tue,%2007%20Sep%202021%2009:03:40%20GMT	https://lmpixels.com/wp/aveo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Faveo%2Fproject%2Fillustration-project-3%2F&format=xml	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/oembed/1.0/embed6f04	(from https://lmpixels.com/wp/aveo/project/illustration-project-3/)
16:03:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:40%20GMT	http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=D184587F0395400CF7490BAA7057AFD6	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/index73eb.html	(from https://lmpixels.com/wp/aveo/project/illustration-project-3/)
16:03:41	10022/10022	---MCZ	200	added ('OK')	application/javascript	etag:W/%22601bd046-2726%22	https://lmpixels.com/wp/aveo/wp-content/mmr/0da913f2-1612421363.min.js	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-content/mmr/0da913f2-1612421363.min.js	(from https://lmpixels.com/wp/aveo/project/illustration-project-3/)
16:03:42	1356/1356	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Sep%202021%2009:03:41%20GMT	https://lmpixels.com/wp/aveo/wp-json/wp/v2/fw-portfolio/74	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/wp/v2/fw-portfolio/74.json	(from https://lmpixels.com/wp/aveo/project/video-project-2/)
16:03:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:41%20GMT	https://lmpixels.com/wp/aveo/?wordfence_lh=1%26hid=DF6ED19B11DEBD2125D83C0B9FEDDC85	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/index2dfb.html	(from http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=DF6ED19B11DEBD2125D83C0B9FEDDC85)
16:03:42	2361/2361	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Sep%202021%2009:03:41%20GMT	https://lmpixels.com/wp/aveo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Faveo%2Fproject%2Fvideo-project-2%2F	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/oembed/1.0/embed3a44.json	(from https://lmpixels.com/wp/aveo/project/video-project-2/)
16:03:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:42%20GMT	https://lmpixels.com/wp/aveo/?p=74	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/index49a5.html	(from https://lmpixels.com/wp/aveo/project/video-project-2/)
16:03:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:42%20GMT	http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=34BB039971AE5DE33D878054E3051C6C	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/indexf39a.html	(from https://lmpixels.com/wp/aveo/project/video-project-2/)
16:03:43	2467/2467	---MCZ	200	added ('OK')	text/xml	date:Tue,%2007%20Sep%202021%2009:03:42%20GMT	https://lmpixels.com/wp/aveo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Faveo%2Fproject%2Fvideo-project-2%2F&format=xml	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/oembed/1.0/embed8172	(from https://lmpixels.com/wp/aveo/project/video-project-2/)
16:03:43	1377/1377	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Sep%202021%2009:03:42%20GMT	https://lmpixels.com/wp/aveo/wp-json/wp/v2/fw-portfolio/72	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/wp/v2/fw-portfolio/72.json	(from https://lmpixels.com/wp/aveo/project/illustration-project-2/)
16:03:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:42%20GMT	https://lmpixels.com/wp/aveo/?wordfence_lh=1%26hid=0CACF8343B562622A2D85C603B217DE0	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/index4932.html	(from http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=0CACF8343B562622A2D85C603B217DE0)
